Source,SourceLong,Target,Dramatist,Play_Title,Play_Title_Short,Act,Scene,Line_Number,Speaker,Location,Line,Physical_Location,Location_Score,In_London_Or_London,Mentioned_as_Location,Purpose,Location1,Location_General,Location_Specific,Details
John Marston.Courtesan,John Marston.Courtesan.2.1.203,4020,John Marston,The Dutch Courtesan,Courtesan,2,1,203,Cocledemoy,Wales,"Spansh, Dutch, or Welsh - no, a Northern barber! Very",TRUE,(4) Europe,FALSE,FALSE,Nationality,Wales,,Wales,
John Marston.Courtesan,John Marston.Courtesan.2.2.13,4017,John Marston,The Dutch Courtesan,Courtesan,2,2,13,Mary Faugh,Spain,God forgive me! I have made you  acquainted with the Spaniard,TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
John Marston.Courtesan,John Marston.Courtesan.2.2.14,4010,John Marston,The Dutch Courtesan,Courtesan,2,2,14,Mary Faugh,Italy,Don Skirtoll; with the Italian Mastere Beieroane; with,TRUE,(4) Europe,FALSE,FALSE,Nationality,Italy,,Italy,
John Marston.Courtesan,John Marston.Courtesan.2.2.15,4009,John Marston,The Dutch Courtesan,Courtesan,2,2,15,Mary Faugh,Ireland,"the Irish lord, Sir Patrick; with the Dutch merchant Haunce",TRUE,(4) Europe,FALSE,FALSE,Nationality,Ireland,,Ireland,
John Marston.Courtesan,John Marston.Courtesan.2.2.15,4013,John Marston,The Dutch Courtesan,Courtesan,2,2,15,Mary Faugh,Netherlands,"the Irish lord, Sir Patrick; with the Dutch merchant Haunce",TRUE,(4) Europe,FALSE,FALSE,Nationality,Netherlands,,Netherlands,
John Marston.Courtesan,John Marston.Courtesan.2.2.17,4004,John Marston,The Dutch Courtesan,Courtesan,2,2,17,Mary Faugh,England,"greatest French, and now lastly with this English (yet, in my",TRUE,(4) Europe,FALSE,FALSE,Nationality,England,,England,
John Marston.Courtesan,John Marston.Courtesan.2.2.17,4005,John Marston,The Dutch Courtesan,Courtesan,2,2,17,Mary Faugh,France,"greatest French, and now lastly with this English (yet, in my",TRUE,(4) Europe,FALSE,FALSE,Language,France,,France,
John Marston.Courtesan,John Marston.Courtesan.2.2.28,1249,John Marston,The Dutch Courtesan,Courtesan,2,2,28,Mary Faugh,Inns of Court,swaggering Ireland captains nor of two-shilling Inns o' Court,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Inns of Court,
John Marston.Courtesan,John Marston.Courtesan.2.2.28,4009,John Marston,The Dutch Courtesan,Courtesan,2,2,28,Mary Faugh,Ireland,swaggering Ireland captains nor of two-shilling Inns o' Court,TRUE,(4) Europe,FALSE,FALSE,Nationality,Ireland,,Ireland,
John Marston.Courtesan,John Marston.Courtesan.2.2.30,5012,John Marston,The Dutch Courtesan,Courtesan,2,2,30,Mary Faugh,Europe,"for their pleasure the best of any men in Europe, nay,",TRUE,"(5) World, outside Europe",FALSE,TRUE,Location,Europe,,Europe,"Labelling this as 5, because 'Europe' cannot be in Europe (different from London being labeled 2)"
John Marston.Courtesan,John Marston.Courtesan.2.2.31,2115,John Marston,The Dutch Courtesan,Courtesan,2,2,31,Mary Faugh,London,"which is more, in London? And dost thou defy me, vile",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,London,
John Marston.Courtesan,John Marston.Courtesan.2.2.40,5023,John Marston,The Dutch Courtesan,Courtesan,2,2,40,Franceschina,Turkey,"must turn Turk for twopence. O Divila, life 'o mine art!",TRUE,"(5) World, outside Europe",FALSE,FALSE,Nationality,Turkey,,Turkey,
John Marston.Courtesan,John Marston.Courtesan.2.2.190,6005,John Marston,The Dutch Courtesan,Courtesan,2,2,190,Malheureux,Heaven,"O heaven, there is no hell",FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Heaven,,Heaven,
John Marston.Courtesan,John Marston.Courtesan.2.2.190,6006,John Marston,The Dutch Courtesan,Courtesan,2,2,190,Malheureux,Hell,"O heaven, there is no hell",FALSE,(6) Not on Earth,FALSE,TRUE,Location,Hell,,Hell,
John Marston.Courtesan,John Marston.Courtesan.2.3.4,2106,John Marston,The Dutch Courtesan,Courtesan,2,3,4,Mulligrub,Cheapside,is the barber come? I'll be trimm'd then to Cheapside,TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,Cheapside,
John Marston.Courtesan,John Marston.Courtesan.2.3.29,4004,John Marston,The Dutch Courtesan,Courtesan,2,3,29,Cocledemoy,England,"I was a pedlar in Germany, but my countrymen thrive",TRUE,(4) Europe,FALSE,FALSE,Nationality,England,,England,
John Marston.Courtesan,John Marston.Courtesan.2.3.29,4006,John Marston,The Dutch Courtesan,Courtesan,2,3,29,Cocledemoy,Germany,"I was a pedlar in Germany, but my countrymen thrive",TRUE,(4) Europe,FALSE,TRUE,Location,Germany,,Germany,
John Marston.Courtesan,John Marston.Courtesan.2.3.38,1237,John Marston,The Dutch Courtesan,Courtesan,2,3,38,Cocledemoy,Greenwich Park,"Marry, sir, you know the conduit at Greenwich and the",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Greenwich Park,
John Marston.Courtesan,John Marston.Courtesan.2.3.51,1273,John Marston,The Dutch Courtesan,Courtesan,2,3,51,Cocledemoy,Paris Garden,"seen in Paris Garden, living upon nothing but toasted cheese",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Paris Garden,
John Marston.Courtesan,John Marston.Courtesan.2.3.60,4017,John Marston,The Dutch Courtesan,Courtesan,2,3,60,Cocledemoy,Spain,"They say, sir, that twenty-five couple of Spanish jennets",TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
John Marston.Courtesan,John Marston.Courtesan.2.3.62,4108,John Marston,The Dutch Courtesan,Courtesan,2,3,62,Cocledemoy,Flanders,six goodly Flanders mares play to them on a noise of flutes.,TRUE,(4) Europe,FALSE,FALSE,Nationality,Belgium,Flanders,Flanders,
John Marston.Courtesan,John Marston.Courtesan.2.3.73,4017,John Marston,The Dutch Courtesan,Courtesan,2,3,73,Mulligrub,Spain,"Ha, ha, ha! Twenty-five couple of Spanish jennets to dance",TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
John Marston.Courtesan,John Marston.Courtesan.3.1.209,5103,John Marston,The Dutch Courtesan,Courtesan,3,1,209,Freevill,Babylon,"My friend, wished hours! What news from Babylon?",TRUE,"(5) World, outside Europe",FALSE,TRUE,Location,Mesopotamia,Babylon,Babylon,Was located in modern-day Iraq.
John Marston.Courtesan,John Marston.Courtesan.3.2.0,4005,John Marston,The Dutch Courtesan,Courtesan,3,2,0,Stage Direction,France,"Cocledemoy stands at the other door, disguised like a French pedlar, and overhears them.",TRUE,(4) Europe,FALSE,FALSE,Nationality,France,,France,
John Marston.Courtesan,John Marston.Courtesan.3.3.8,2106,John Marston,The Dutch Courtesan,Courtesan,3,3,8,Mistress Mulligrub,Cheapside,"Well, she has been as proper a woman as any in Cheap;",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,Cheapside,
John Marston.Courtesan,John Marston.Courtesan.3.3.18,2115,John Marston,The Dutch Courtesan,Courtesan,3,3,18,Mistress Mulligrub,London,"as good company, though I say it, as any she is in London.",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,London,
John Marston.Courtesan,John Marston.Courtesan.3.3.102,6005,John Marston,The Dutch Courtesan,Courtesan,3,3,102,Mulligrub,Heaven,"me; do hear me! If I have not my goblet again, heaven!",FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Heaven,,Heaven,
John Marston.Courtesan,John Marston.Courtesan.3.3.116,6005,John Marston,The Dutch Courtesan,Courtesan,3,3,116,Mistress Mulligrub,Heaven,Praise heaven it is no worse!,FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Heaven,,Heaven,
John Marston.Courtesan,John Marston.Courtesan.3.3.140,1216,John Marston,The Dutch Courtesan,Courtesan,3,3,140,Mistress Mulligrub,Burnish's house,And will'd me to come and eat it with you at the goldsmith's?,FALSE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Burnish's house,"Marked as 'not physical' due to it having no specific location mentioned (unlike, for example, Lovewit's house being specifically in 'the Friars')."
John Marston.Courtesan,John Marston.Courtesan.3.3.149,6005,John Marston,The Dutch Courtesan,Courtesan,3,3,149,Mulligrub,Heaven,"music. Nay, if heaven forget to prosper knaves, I'll go no",FALSE,(6) Not on Earth,FALSE,TRUE,Location,Heaven,,Heaven,
John Marston.Courtesan,John Marston.Courtesan.4.1.67,6005,John Marston,The Dutch Courtesan,Courtesan,4,1,67,Tysefew,Heaven,"By heaven, I shall be as soon weary of health as of your",FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Heaven,,Heaven,
John Marston.Courtesan,John Marston.Courtesan.4.1.79,5012,John Marston,The Dutch Courtesan,Courtesan,4,1,79,Tysefew,Europe,"Europe cannot content, and shall not be contented, better.",TRUE,(4) Europe,FALSE,FALSE,Descriptor,Europe,,Europe,"Because the whole phrase is, 'and the Empress of Europe ~', this is marked as not a location."
John Marston.Courtesan,John Marston.Courtesan.4.2.24,1284,John Marston,The Dutch Courtesan,Courtesan,4,2,24,Freevill,Shatewe's house,"At Master Shatewe the jeweler's, to whose breast",FALSE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Shatewe's house,See note: Burnish's house.
John Marston.Courtesan,John Marston.Courtesan.4.4.79,6005,John Marston,The Dutch Courtesan,Courtesan,4,4,79,Freevill,Heaven,Grief endears love. Heaven! to have such a wife,FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Heaven,,Heaven,
John Marston.Courtesan,John Marston.Courtesan.4.5.105,1266,John Marston,The Dutch Courtesan,Courtesan,4,5,105,Cocledemoy,Mulligrub's house,you done! Know him! He's a strong thief; his house has,FALSE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Mulligrub's house,See note: Burnish's house.
John Marston.Courtesan,John Marston.Courtesan.4.5.110,1268,John Marston,The Dutch Courtesan,Courtesan,4,5,110,2nd Constable,Newgate Prison,"we'll have him to the justice's, get a mittimus to Newgate",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Newgate Prison,
John Marston.Courtesan,John Marston.Courtesan.4.5.118,1268,John Marston,The Dutch Courtesan,Courtesan,4,5,118,2nd Constable,Newgate Prison,no stocks with you. Away with him to the jail instantly!,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Newgate Prison,
John Marston.Courtesan,John Marston.Courtesan.5.1.44,1295,John Marston,The Dutch Courtesan,Courtesan,5,1,44,Malheureux,Thames River,And spurn'd him in the river.,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Thames River,"Noted as 'in London' because it is a major landmark and commonly associated with London, and the action of the play refers specifically to a length of the river in London."
John Marston.Courtesan,John Marston.Courtesan.5.1.46,6005,John Marston,The Dutch Courtesan,Courtesan,5,1,46,Malheureux,Heaven,"What mean you, gentlemen? By heaven-",FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Heaven,,Heaven,
John Marston.Courtesan,John Marston.Courtesan.5.1.50,1284,John Marston,The Dutch Courtesan,Courtesan,5,1,50,Malheureux,Shatewe's house,If at Shatewe's the jeweler he lives not safe untouch'd.,FALSE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Shatewe's house,
John Marston.Courtesan,John Marston.Courtesan.5.1.51,1268,John Marston,The Dutch Courtesan,Courtesan,5,1,51,Tysefew,Newgate Prison,"Meantime to strictest guard, to sharpest prison.",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Newgate Prison,
John Marston.Courtesan,John Marston.Courtesan.5.1.59,6006,John Marston,The Dutch Courtesan,Courtesan,5,1,59,Freevill,Hell,"Ay, for hell!",FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Hell,,Hell,
John Marston.Courtesan,John Marston.Courtesan.5.1.64,6006,John Marston,The Dutch Courtesan,Courtesan,5,1,64,Freevill,Hell,Custom should make so unutterably hellish!,FALSE,(6) Not on Earth,FALSE,FALSE,Descriptor,Hell,,Hell,
John Marston.Courtesan,John Marston.Courtesan.5.1.65,6005,John Marston,The Dutch Courtesan,Courtesan,5,1,65,Freevill,Heaven,"O heaven,",FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Heaven,,Heaven,
John Marston.Courtesan,John Marston.Courtesan.5.1.75,5201,John Marston,The Dutch Courtesan,Courtesan,5,1,75,Freevill,Cataracts of the Nile,"Senseless like those by cataracts of Nile,",TRUE,"(5) World, outside Europe",FALSE,TRUE,Location,Egypt; Sudan,Nile River,Cataracts of the Nile,
John Marston.Courtesan,John Marston.Courtesan.5.1.77,6006,John Marston,The Dutch Courtesan,Courtesan,5,1,77,Freevill,Hell,To love a creature made of blood and hell,FALSE,(6) Not on Earth,FALSE,TRUE,Location,Hell,,Hell,
John Marston.Courtesan,John Marston.Courtesan.5.1.80,1284,John Marston,The Dutch Courtesan,Courtesan,5,1,80,Franceschina,Shatewe's house,"Mettre Freevill live! Ha, ha! Live at Mestre Shatewe's!",FALSE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Shatewe's house,
John Marston.Courtesan,John Marston.Courtesan.5.1.81,1284,John Marston,The Dutch Courtesan,Courtesan,5,1,81,Franceschina,Shatewe's house,Mush at Mettre Shatewe's! Freevill is dead; Malheureux,FALSE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Shatewe's house,
John Marston.Courtesan,John Marston.Courtesan.5.2.8,6005,John Marston,The Dutch Courtesan,Courtesan,5,2,8,Beatrice,Heaven,"not heaven, when it hath made our breath bitter unto us,",FALSE,(6) Not on Earth,FALSE,TRUE,Location,Heaven,,Heaven,
John Marston.Courtesan,John Marston.Courtesan.5.2.47,6005,John Marston,The Dutch Courtesan,Courtesan,5,2,47,Beatrice,Heaven,"Am I in heaven? O my lord, though not loving,",FALSE,(6) Not on Earth,FALSE,TRUE,Location,Heaven,,Heaven,
John Marston.Courtesan,John Marston.Courtesan.5.2.59,6005,John Marston,The Dutch Courtesan,Courtesan,5,2,59,Beatrice,Heaven,To rest by thy dear side. Am I not in heaven?,FALSE,(6) Not on Earth,FALSE,TRUE,Location,Heaven,,Heaven,
John Marston.Courtesan,John Marston.Courtesan.5.2.96,1284,John Marston,The Dutch Courtesan,Courtesan,5,2,96,Crispinella,Shatewe's house,That Freevill lived at Shatewe's the jeweler's-,FALSE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Shatewe's house,
John Marston.Courtesan,John Marston.Courtesan.5.3.5,6006,John Marston,The Dutch Courtesan,Courtesan,5,3,5,Cocledemoy,Hell,time my vintner thinks of nothing but hell and sulphur; he,FALSE,(6) Not on Earth,FALSE,TRUE,Location,Hell,,Hell,
John Marston.Courtesan,John Marston.Courtesan.5.3.69,2106,John Marston,The Dutch Courtesan,Courtesan,5,3,69,Mulligrub,Cheapside,"I pray you, do not lead me to execution through Cheapside.",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,Cheapside,
John Marston.Courtesan,John Marston.Courtesan.5.3.105,5103,John Marston,The Dutch Courtesan,Courtesan,5,3,105,Cocledemoy,Babylon,"Babylon. For whereas good ale, perrys, braggets, ciders, and",TRUE,"(5) World, outside Europe",FALSE,FALSE,Descriptor,Mesopotamia,Babylon,Babylon,The full phrase refers to the 'Whore of Babylon' thus not a place.
John Marston.Courtesan,John Marston.Courtesan.5.3.106,4120,John Marston,The Dutch Courtesan,Courtesan,5,3,106,Cocledemoy,Troy,"methelglins was the true ancient British and Troyan drinks,",TRUE,"(5) World, outside Europe",FALSE,FALSE,Nationality,Asia Minor,Troy,Troy,In modern-day Turkey.
John Marston.Courtesan,John Marston.Courtesan.5.3.106,4007,John Marston,The Dutch Courtesan,Courtesan,5,3,106,Cocledemoy,Great Britain,"methelglins was the true ancient British and Troyan drinks,",TRUE,(4) Europe,FALSE,FALSE,Nationality,Great Britain,,Great Britain,
John Marston.Courtesan,John Marston.Courtesan.5.3.107,4005,John Marston,The Dutch Courtesan,Courtesan,5,3,107,Cocledemoy,France,"you ha' brought in Popish wines, Spanish wines, French",TRUE,(4) Europe,FALSE,FALSE,Nationality,France,,France,
John Marston.Courtesan,John Marston.Courtesan.5.3.107,4017,John Marston,The Dutch Courtesan,Courtesan,5,3,107,Cocledemoy,Spain,"you ha' brought in Popish wines, Spanish wines, French",TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
John Marston.Courtesan,John Marston.Courtesan.5.3.155,4202,John Marston,The Dutch Courtesan,Courtesan,5,3,155,Cocledemoy,Mount Helicon,"And now, my very fine Heliconian gallants, and you, my",TRUE,(4) Europe,FALSE,FALSE,Nationality,Greece,Mount Helicon,Mount Helicon,
John Marston.Jack Drum,John Marston.Jack Drum.1.1.2,3210,John Marston,Jack Drum's Entertainment,Jack Drum,1,1,2,Drum,Highgate Green,"greene, as I have tipled the Pot in the Seller, and the hey",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Highgate,Highgate Green,"Note 1: This play takes place not in London but a town 'above' London. However, the action does concern London. Note 2: No scene separations nor line numbers are provided; scene numbers will always be '1' and line numbers have been estimated."
John Marston.Jack Drum,John Marston.Jack Drum.1.1.2,3221,John Marston,Jack Drum's Entertainment,Jack Drum,1,1,2,Drum,The Cellar Pub,"greene, as I have tipled the Pot in the Seller, and the hey",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Highgate,The Cellar Pub,"This location is marked as a pub due to the repeated mention of it in conjunction with alcohol/drink vernacular. Additionally, due to Marston's specificity for where the action of this play takes place, it is unlikely that it was invented for the purposes of the play."
